,AdDeviceStatsId,AdGroupId,AdId,Ad Length,CampaignId,Clicks,Cost,Device,Impressions,PulledDate,StatDate,TotalViews,CustomerId
2410,4323744,47432656029,231896886919,15 Sec,966171316,0,120000,Tablets with full browsers,11,2017-12-22 00:57:10.153,2017-11-16 00:00:00.000,3,2840616350
2411,4323745,47432656029,231896886919,15 Sec,966171316,0,1100000,Mobile devices with full browsers,63,2017-12-22 00:57:10.200,2017-11-16 00:00:00.000,21,2840616350
2412,4323746,47432655349,231896886916,15 Sec,966171313,0,68970000,Computers,2505,2017-12-22 00:57:10.277,2017-11-16 00:00:00.000,795,2840616350
2413,4323747,47432655829,231896886901,15 Sec,966171316,405,2399370000,Mobile devices with full browsers,152510,2017-12-22 00:57:10.433,2017-11-16 00:00:00.000,39859,2840616350
2414,4323748,47432655989,231896886889,15 Sec,966171316,3,57070000,Mobile devices with full browsers,4110,2017-12-22 00:57:10.323,2017-11-16 00:00:00.000,1108,2840616350
2415,4323749,47432655349,231896886916,15 Sec,966171313,0,2210000,Other,78,2017-12-22 00:57:10.340,2017-11-16 00:00:00.000,25,2840616350
2416,4323750,47432655549,231896886910,15 Sec,966171313,0,690000,Other,18,2017-12-22 00:57:10.370,2017-11-16 00:00:00.000,8,2840616350
2417,4323751,47432656229,231896886913,15 Sec,966171316,0,1100000,Mobile devices with full browsers,109,2017-12-22 00:57:10.403,2017-11-16 00:00:00.000,21,2840616350
2418,4323752,47432655309,231896886886,15 Sec,966171313,0,56090000,Computers,3853,2017-12-22 00:57:10.620,2017-11-16 00:00:00.000,839,2840616350
2419,4323753,47432655509,231896886874,15 Sec,966171313,17,2644980000,Computers,110227,2017-12-22 00:57:10.653,2017-11-16 00:00:00.000,36256,2840616350
2420,4323754,47432656269,231896886883,15 Sec,966171316,3,36720000,Mobile devices with full browsers,2234,2017-12-22 00:57:10.730,2017-11-16 00:00:00.000,711,2840616350
2421,4323755,47432655589,231896886880,15 Sec,966171313,1,593420000,Computers,18757,2017-12-22 00:57:10.760,2017-11-16 00:00:00.000,8146,2840616350
2422,4323756,47432655309,231896886886,15 Sec,966171313,0,60000,Other,5,2017-12-22 00:57:10.777,2017-11-16 00:00:00.000,1,2840616350
2423,4323757,47432655589,231896886880,15 Sec,966171313,0,6850000,Other,245,2017-12-22 00:57:10.810,2017-11-16 00:00:00.000,96,2840616350
2424,4323758,47432655509,231896886874,15 Sec,966171313,3,118760000,Other,3808,2017-12-22 00:57:10.683,2017-11-16 00:00:00.000,1652,2840616350
2425,4323759,47432656269,231896886883,15 Sec,966171316,0,6870000,Tablets with full browsers,479,2017-12-22 00:57:10.700,2017-11-16 00:00:00.000,133,2840616350
2426,4394816,47432655829,231896886901,15 Sec,966171316,339,2176560000,Mobile devices with full browsers,126657,2017-12-22 00:57:15.997,2017-11-17 00:00:00.000,36043,2840616350
2427,4394817,47432655989,231896886889,15 Sec,966171316,0,18390000,Tablets with full browsers,1400,2017-12-22 00:57:16.027,2017-11-17 00:00:00.000,355,2840616350
2428,4394818,47432655549,231896886910,15 Sec,966171313,0,490000,Other,20,2017-12-22 00:57:16.060,2017-11-17 00:00:00.000,6,2840616350
2429,4394819,47432656229,231896886913,15 Sec,966171316,0,420000,Tablets with full browsers,29,2017-12-22 00:57:16.073,2017-11-17 00:00:00.000,8,2840616350
2430,4394820,47432655549,231896886910,15 Sec,966171313,0,32280000,Computers,1308,2017-12-22 00:57:15.917,2017-11-17 00:00:00.000,382,2840616350
2431,4394821,47432655829,231896886901,15 Sec,966171316,230,719390000,Tablets with full browsers,44904,2017-12-22 00:57:15.840,2017-11-17 00:00:00.000,12202,2840616350
2432,4394822,47432655109,231896886892,15 Sec,966171313,5,289730000,Computers,11742,2017-12-22 00:57:15.823,2017-11-17 00:00:00.000,4248,2840616350
2433,4394823,47432655989,231896886889,15 Sec,966171316,5,54370000,Mobile devices with full browsers,3730,2017-12-22 00:57:16.107,2017-11-17 00:00:00.000,1054,2840616350
2434,4394824,47432655349,231896886916,15 Sec,966171313,0,52720000,Computers,2126,2017-12-22 00:57:15.950,2017-11-17 00:00:00.000,616,2840616350
2435,4394825,47432656229,231896886913,15 Sec,966171316,0,1120000,Mobile devices with full browsers,95,2017-12-22 00:57:16.137,2017-11-17 00:00:00.000,21,2840616350
2436,4394826,47432656029,231896886919,15 Sec,966171316,0,260000,Tablets with full browsers,17,2017-12-22 00:57:16.153,2017-11-17 00:00:00.000,5,2840616350
2437,4394827,47432655109,231896886892,15 Sec,966171313,2,49450000,Other,1554,2017-12-22 00:57:15.870,2017-11-17 00:00:00.000,720,2840616350
2438,4394828,47432656029,231896886919,15 Sec,966171316,1,490000,Mobile devices with full browsers,66,2017-12-22 00:57:15.903,2017-11-17 00:00:00.000,9,2840616350
2439,4394829,47432655349,231896886916,15 Sec,966171313,0,2350000,Other,85,2017-12-22 00:57:15.980,2017-11-17 00:00:00.000,26,2840616350
2440,4394830,47432655789,231896886895,15 Sec,966171316,13,57310000,Tablets with full browsers,3557,2017-12-22 00:57:15.713,2017-11-17 00:00:00.000,1126,2840616350
2441,4394831,47432655789,231896886895,15 Sec,966171316,17,127060000,Mobile devices with full browsers,8164,2017-12-22 00:57:15.747,2017-11-17 00:00:00.000,2502,2840616350
2442,4394832,47432655749,231896886907,15 Sec,966171316,4,18970000,Mobile devices with full browsers,1198,2017-12-22 00:57:15.760,2017-11-17 00:00:00.000,361,2840616350
2443,4394833,47432656069,231896886877,15 Sec,966171316,23,68660000,Mobile devices with full browsers,5509,2017-12-22 00:57:15.793,2017-11-17 00:00:00.000,1324,2840616350
2444,4394834,47432655749,231896886907,15 Sec,966171316,1,5160000,Tablets with full browsers,379,2017-12-22 00:57:15.683,2017-11-17 00:00:00.000,99,2840616350
2445,4394835,47432656069,231896886877,15 Sec,966171316,24,31160000,Tablets with full browsers,2433,2017-12-22 00:57:15.653,2017-11-17 00:00:00.000,618,2840616350
2446,4394836,47432655509,231896886874,15 Sec,966171313,18,2167560000,Computers,89458,2017-12-22 00:57:15.450,2017-11-17 00:00:00.000,28939,2840616350
2447,4394837,47432655309,231896886886,15 Sec,966171313,0,43210000,Computers,2945,2017-12-22 00:57:15.527,2017-11-17 00:00:00.000,643,2840616350
2448,4394838,47432655589,231896886880,15 Sec,966171313,6,495940000,Computers,16192,2017-12-22 00:57:15.560,2017-11-17 00:00:00.000,6535,2840616350
2449,4394839,47432655509,231896886874,15 Sec,966171313,1,104860000,Other,3338,2017-12-22 00:57:15.573,2017-11-17 00:00:00.000,1429,2840616350
2450,4394840,47432655309,231896886886,15 Sec,966171313,0,140000,Other,5,2017-12-22 00:57:15.607,2017-11-17 00:00:00.000,2,2840616350
2451,4394841,47432655589,231896886880,15 Sec,966171313,0,5120000,Other,168,2017-12-22 00:57:15.637,2017-11-17 00:00:00.000,70,2840616350
2452,4394842,47432656269,231896886883,15 Sec,966171316,3,45820000,Mobile devices with full browsers,2969,2017-12-22 00:57:15.480,2017-11-17 00:00:00.000,876,2840616350
2453,4394843,47432656269,231896886883,15 Sec,966171316,1,10100000,Tablets with full browsers,675,2017-12-22 00:57:15.497,2017-11-17 00:00:00.000,193,2840616350
2454,4525228,47432655749,231896886907,15 Sec,966171316,1,18150000,Mobile devices with full browsers,1249,2017-12-22 00:57:21.667,2017-11-18 00:00:00.000,359,2840616350
2455,4525229,47432656069,231896886877,15 Sec,966171316,21,40490000,Tablets with full browsers,3301,2017-12-22 00:57:21.810,2017-11-18 00:00:00.000,810,2840616350
2456,4525230,47432656069,231896886877,15 Sec,966171316,21,80180000,Mobile devices with full browsers,6928,2017-12-22 00:57:21.793,2017-11-18 00:00:00.000,1585,2840616350
2457,4525231,47432655749,231896886907,15 Sec,966171316,0,5480000,Tablets with full browsers,387,2017-12-22 00:57:21.760,2017-11-18 00:00:00.000,110,2840616350
2458,4525232,47432655789,231896886895,15 Sec,966171316,10,92390000,Tablets with full browsers,5818,2017-12-22 00:57:21.730,2017-11-18 00:00:00.000,1865,2840616350
2459,4525233,47432655789,231896886895,15 Sec,966171316,14,180070000,Mobile devices with full browsers,12403,2017-12-22 00:57:21.700,2017-11-18 00:00:00.000,3628,2840616350
2460,4525234,47432655829,231896886901,15 Sec,966171316,239,810270000,Tablets with full browsers,52390,2017-12-22 00:57:21.887,2017-11-18 00:00:00.000,14080,2840616350
2461,4525235,47432655829,231896886901,15 Sec,966171316,375,2391130000,Mobile devices with full browsers,146943,2017-12-22 00:57:21.917,2017-11-18 00:00:00.000,40716,2840616350
2462,4525236,47432655989,231896886889,15 Sec,966171316,5,77500000,Mobile devices with full browsers,5406,2017-12-22 00:57:21.870,2017-11-18 00:00:00.000,1542,2840616350
2463,4525237,47432655109,231896886892,15 Sec,966171313,2,315410000,Computers,13986,2017-12-22 00:57:21.840,2017-11-18 00:00:00.000,4817,2840616350
2464,4525238,47432656029,231896886919,15 Sec,966171316,0,1100000,Mobile devices with full browsers,111,2017-12-22 00:57:21.933,2017-11-18 00:00:00.000,21,2840616350
2465,4525239,47432655349,231896886916,15 Sec,966171313,0,52590000,Computers,2249,2017-12-22 00:57:21.963,2017-11-18 00:00:00.000,623,2840616350
2466,4525240,47432656029,231896886919,15 Sec,966171316,0,430000,Tablets with full browsers,13,2017-12-22 00:57:21.997,2017-11-18 00:00:00.000,8,2840616350
2467,4525241,47432655109,231896886892,15 Sec,966171313,3,50520000,Other,1751,2017-12-22 00:57:22.120,2017-11-18 00:00:00.000,778,2840616350
2468,4525242,47432656229,231896886913,15 Sec,966171316,0,1700000,Mobile devices with full browsers,145,2017-12-22 00:57:22.153,2017-11-18 00:00:00.000,32,2840616350
2469,4525243,47432655549,231896886910,15 Sec,966171313,0,35800000,Computers,1528,2017-12-22 00:57:22.107,2017-11-18 00:00:00.000,434,2840616350
2470,4525244,47432655989,231896886889,15 Sec,966171316,0,23980000,Tablets with full browsers,1706,2017-12-22 00:57:22.183,2017-11-18 00:00:00.000,479,2840616350
2471,4525245,47432655349,231896886916,15 Sec,966171313,0,2590000,Other,96,2017-12-22 00:57:22.027,2017-11-18 00:00:00.000,30,2840616350
2472,4525246,47432656229,231896886913,15 Sec,966171316,0,260000,Tablets with full browsers,27,2017-12-22 00:57:22.043,2017-11-18 00:00:00.000,5,2840616350
2473,4525247,47432655549,231896886910,15 Sec,966171313,0,770000,Other,28,2017-12-22 00:57:22.073,2017-11-18 00:00:00.000,10,2840616350
2474,4525248,47432655589,231896886880,15 Sec,966171313,1,5660000,Other,194,2017-12-22 00:57:22.213,2017-11-18 00:00:00.000,82,2840616350
2475,4525249,47432655509,231896886874,15 Sec,966171313,17,1800680000,Computers,80041,2017-12-22 00:57:22.247,2017-11-18 00:00:00.000,25012,2840616350
2476,4525250,47432655309,231896886886,15 Sec,966171313,0,300000,Other,12,2017-12-22 00:57:22.277,2017-11-18 00:00:00.000,4,2840616350
2477,4525251,47432655589,231896886880,15 Sec,966171313,0,358470000,Computers,12848,2017-12-22 00:57:22.310,2017-11-18 00:00:00.000,4870,2840616350
2478,4525252,47432655309,231896886886,15 Sec,966171313,1,42300000,Computers,2879,2017-12-22 00:57:22.340,2017-11-18 00:00:00.000,646,2840616350
2479,4525253,47432656269,231896886883,15 Sec,966171316,4,53690000,Mobile devices with full browsers,3565,2017-12-22 00:57:22.403,2017-11-18 00:00:00.000,1061,2840616350
2480,4525254,47432655509,231896886874,15 Sec,966171313,2,110380000,Other,3786,2017-12-22 00:57:22.370,2017-11-18 00:00:00.000,1578,2840616350
2481,4525255,47432656269,231896886883,15 Sec,966171316,0,12080000,Tablets with full browsers,960,2017-12-22 00:57:22.433,2017-11-18 00:00:00.000,240,2840616350
2482,4757391,47432655989,231896886889,15 Sec,966171316,7,70040000,Mobile devices with full browsers,4694,2017-12-22 00:57:29.090,2017-11-19 00:00:00.000,1427,2840616350
2483,4757392,47432655989,231896886889,15 Sec,966171316,1,19710000,Tablets with full browsers,1452,2017-12-22 00:57:29.120,2017-11-19 00:00:00.000,403,2840616350
2484,4757393,47432655829,231896886901,15 Sec,966171316,505,2274080000,Mobile devices with full browsers,146313,2017-12-22 00:57:29.153,2017-11-19 00:00:00.000,39221,2840616350
2485,4757394,47432655109,231896886892,15 Sec,966171313,3,46770000,Other,1695,2017-12-22 00:57:29.183,2017-11-19 00:00:00.000,736,2840616350
2486,4757395,47432656029,231896886919,15 Sec,966171316,0,200000,Tablets with full browsers,18,2017-12-22 00:57:29.200,2017-11-19 00:00:00.000,4,2840616350
2487,4757396,47432656229,231896886913,15 Sec,966171316,0,510000,Tablets with full browsers,61,2017-12-22 00:57:29.230,2017-11-19 00:00:00.000,10,2840616350
2488,4757397,47432655349,231896886916,15 Sec,966171313,0,56780000,Computers,2417,2017-12-22 00:57:28.963,2017-11-19 00:00:00.000,663,2840616350
2489,4757398,47432655829,231896886901,15 Sec,966171316,271,840280000,Tablets with full browsers,55252,2017-12-22 00:57:28.917,2017-11-19 00:00:00.000,14975,2840616350
2490,4757399,47432655109,231896886892,15 Sec,966171313,4,268140000,Computers,12007,2017-12-22 00:57:28.887,2017-11-19 00:00:00.000,4174,2840616350
2491,4757400,47432655549,231896886910,15 Sec,966171313,0,1110000,Other,40,2017-12-22 00:57:29.043,2017-11-19 00:00:00.000,15,2840616350
2492,4757401,47432655549,231896886910,15 Sec,966171313,0,37750000,Computers,1791,2017-12-22 00:57:28.933,2017-11-19 00:00:00.000,454,2840616350
2493,4757402,47432656229,231896886913,15 Sec,966171316,0,1410000,Mobile devices with full browsers,175,2017-12-22 00:57:29.060,2017-11-19 00:00:00.000,29,2840616350
2494,4757403,47432656029,231896886919,15 Sec,966171316,0,1060000,Mobile devices with full browsers,110,2017-12-22 00:57:28.997,2017-11-19 00:00:00.000,21,2840616350
2495,4757404,47432655349,231896886916,15 Sec,966171313,0,3340000,Other,109,2017-12-22 00:57:29.010,2017-11-19 00:00:00.000,37,2840616350
2496,4757405,47432655589,231896886880,15 Sec,966171313,3,392730000,Computers,14395,2017-12-22 00:57:28.810,2017-11-19 00:00:00.000,5514,2840616350
2497,4757406,47432655309,231896886886,15 Sec,966171313,2,44800000,Computers,3197,2017-12-22 00:57:28.777,2017-11-19 00:00:00.000,682,2840616350
2498,4757407,47432655509,231896886874,15 Sec,966171313,1,93480000,Other,3420,2017-12-22 00:57:28.840,2017-11-19 00:00:00.000,1347,2840616350
2499,4757408,47432656269,231896886883,15 Sec,966171316,5,36100000,Mobile devices with full browsers,2084,2017-12-22 00:57:28.857,2017-11-19 00:00:00.000,717,2840616350
2500,4757409,47432655509,231896886874,15 Sec,966171313,21,1720940000,Computers,78746,2017-12-22 00:57:28.667,2017-11-19 00:00:00.000,24485,2840616350
2501,4757410,47432656269,231896886883,15 Sec,966171316,0,8370000,Tablets with full browsers,600,2017-12-22 00:57:28.747,2017-11-19 00:00:00.000,171,2840616350
2502,4757411,47432655589,231896886880,15 Sec,966171313,0,4070000,Other,160,2017-12-22 00:57:28.700,2017-11-19 00:00:00.000,59,2840616350
2503,4757412,47432655309,231896886886,15 Sec,966171313,0,420000,Other,19,2017-12-22 00:57:28.713,2017-11-19 00:00:00.000,6,2840616350
2504,4757413,47432656069,231896886877,15 Sec,966171316,26,82150000,Mobile devices with full browsers,7145,2017-12-22 00:57:29.370,2017-11-19 00:00:00.000,1635,2840616350
2505,4757414,47432655749,231896886907,15 Sec,966171316,0,3680000,Tablets with full browsers,276,2017-12-22 00:57:29.277,2017-11-19 00:00:00.000,75,2840616350
2506,4757415,47432655749,231896886907,15 Sec,966171316,0,12750000,Mobile devices with full browsers,806,2017-12-22 00:57:29.403,2017-11-19 00:00:00.000,258,2840616350
2507,4757416,47432656069,231896886877,15 Sec,966171316,23,42060000,Tablets with full browsers,3478,2017-12-22 00:57:29.340,2017-11-19 00:00:00.000,868,2840616350
2508,4757417,47432655789,231896886895,15 Sec,966171316,8,88760000,Tablets with full browsers,6000,2017-12-22 00:57:29.310,2017-11-19 00:00:00.000,1810,2840616350
2509,4757418,47432655789,231896886895,15 Sec,966171316,17,187940000,Mobile devices with full browsers,13854,2017-12-22 00:57:29.260,2017-11-19 00:00:00.000,3826,2840616350
2510,9330819,47432655589,231896886880,15 Sec,966171313,3,358750000,Computers,12341,2017-12-22 00:57:35.260,2017-11-20 00:00:00.000,4825,2840616350
2511,9330820,47432655509,231896886874,15 Sec,966171313,22,1793560000,Computers,79275,2017-12-22 00:57:35.340,2017-11-20 00:00:00.000,24352,2840616350
2512,9330822,47432655589,231896886880,15 Sec,966171313,0,1690000,Other,93,2017-12-22 00:57:35.433,2017-11-20 00:00:00.000,22,2840616350
2513,9330824,47432655309,231896886886,15 Sec,966171313,1,51410000,Computers,3410,2017-12-22 00:57:35.230,2017-11-20 00:00:00.000,762,2840616350
2514,9330826,47432655309,231896886886,15 Sec,966171313,0,390000,Other,17,2017-12-22 00:57:35.293,2017-11-20 00:00:00.000,5,2840616350
2515,9330827,47432655509,231896886874,15 Sec,966171313,1,68560000,Other,2308,2017-12-22 00:57:35.370,2017-11-20 00:00:00.000,941,2840616350
2516,9330829,47432656269,231896886883,15 Sec,966171316,4,25640000,Mobile devices with full browsers,1557,2017-12-22 00:57:35.310,2017-11-20 00:00:00.000,497,2840616350
2517,9330831,47432656269,231896886883,15 Sec,966171316,0,6420000,Tablets with full browsers,450,2017-12-22 00:57:35.403,2017-11-20 00:00:00.000,123,2840616350
2518,9330832,47432655749,231896886907,15 Sec,966171316,0,2200000,Tablets with full browsers,216,2017-12-22 00:57:35.213,2017-11-20 00:00:00.000,42,2840616350
2519,9330834,47432656069,231896886877,15 Sec,966171316,12,27700000,Tablets with full browsers,2537,2017-12-22 00:57:35.120,2017-11-20 00:00:00.000,549,2840616350
2520,9330836,47432656069,231896886877,15 Sec,966171316,18,68130000,Mobile devices with full browsers,5745,2017-12-22 00:57:35.073,2017-11-20 00:00:00.000,1314,2840616350
2521,9330837,47432655789,231896886895,15 Sec,966171316,5,59750000,Tablets with full browsers,3889,2017-12-22 00:57:35.107,2017-11-20 00:00:00.000,1174,2840616350
2522,9330839,47432655749,231896886907,15 Sec,966171316,1,8020000,Mobile devices with full browsers,522,2017-12-22 00:57:35.153,2017-11-20 00:00:00.000,154,2840616350
2523,9330841,47432655789,231896886895,15 Sec,966171316,9,129630000,Mobile devices with full browsers,9546,2017-12-22 00:57:35.183,2017-11-20 00:00:00.000,2561,2840616350
2524,9330842,47432655829,231896886901,15 Sec,966171316,328,1884420000,Mobile devices with full browsers,116777,2017-12-22 00:57:35.620,2017-11-20 00:00:00.000,31606,2840616350
2525,9330843,47432655829,231896886901,15 Sec,966171316,185,665410000,Tablets with full browsers,42831,2017-12-22 00:57:35.637,2017-11-20 00:00:00.000,11431,2840616350
2526,9330845,47432655549,231896886910,15 Sec,966171313,0,35960000,Computers,1514,2017-12-22 00:57:35.590,2017-11-20 00:00:00.000,426,2840616350
2527,9330846,47432655549,231896886910,15 Sec,966171313,0,110000,Other,5,2017-12-22 00:57:35.747,2017-11-20 00:00:00.000,2,2840616350
2528,9330848,47432655349,231896886916,15 Sec,966171313,0,1530000,Other,74,2017-12-22 00:57:35.777,2017-11-20 00:00:00.000,17,2840616350
2529,9330850,47432656029,231896886919,15 Sec,966171316,0,910000,Mobile devices with full browsers,62,2017-12-22 00:57:35.810,2017-11-20 00:00:00.000,17,2840616350
2530,9330851,47432655989,231896886889,15 Sec,966171316,3,51080000,Mobile devices with full browsers,3232,2017-12-22 00:57:35.480,2017-11-20 00:00:00.000,1010,2840616350
2531,9330853,47432655109,231896886892,15 Sec,966171313,2,207130000,Computers,8676,2017-12-22 00:57:35.450,2017-11-20 00:00:00.000,3093,2840616350
2532,9330855,47432655109,231896886892,15 Sec,966171313,0,32170000,Other,1155,2017-12-22 00:57:35.510,2017-11-20 00:00:00.000,484,2840616350
2533,9330857,47432655349,231896886916,15 Sec,966171313,2,58210000,Computers,2373,2017-12-22 00:57:35.543,2017-11-20 00:00:00.000,669,2840616350
2534,9330859,47432656029,231896886919,15 Sec,966171316,0,210000,Tablets with full browsers,15,2017-12-22 00:57:35.573,2017-11-20 00:00:00.000,4,2840616350
2535,9330860,47432655989,231896886889,15 Sec,966171316,0,16680000,Tablets with full browsers,1107,2017-12-22 00:57:35.670,2017-11-20 00:00:00.000,331,2840616350
2536,9330862,47432656229,231896886913,15 Sec,966171316,0,1300000,Mobile devices with full browsers,117,2017-12-22 00:57:35.700,2017-11-20 00:00:00.000,24,2840616350
2537,9330864,47432656229,231896886913,15 Sec,966171316,0,490000,Tablets with full browsers,41,2017-12-22 00:57:35.730,2017-11-20 00:00:00.000,9,2840616350
2538,9330989,47432655789,231896886895,15 Sec,966171316,11,159240000,Mobile devices with full browsers,11149,2017-12-22 00:57:41.387,2017-11-21 00:00:00.000,3148,2840616350
2539,9330991,47432655789,231896886895,15 Sec,966171316,3,65270000,Tablets with full browsers,4276,2017-12-22 00:57:41.340,2017-11-21 00:00:00.000,1277,2840616350
2540,9330992,47432655749,231896886907,15 Sec,966171316,1,8660000,Mobile devices with full browsers,509,2017-12-22 00:57:41.310,2017-11-21 00:00:00.000,168,2840616350
2541,9330994,47432655749,231896886907,15 Sec,966171316,0,2890000,Tablets with full browsers,201,2017-12-22 00:57:41.230,2017-11-21 00:00:00.000,57,2840616350
2542,9330996,47432656069,231896886877,15 Sec,966171316,19,31280000,Tablets with full browsers,2493,2017-12-22 00:57:41.260,2017-11-21 00:00:00.000,615,2840616350
2543,9330998,47432656069,231896886877,15 Sec,966171316,16,77000000,Mobile devices with full browsers,6467,2017-12-22 00:57:41.293,2017-11-21 00:00:00.000,1501,2840616350
2544,9330999,47432655509,231896886874,15 Sec,966171313,19,1783250000,Computers,79194,2017-12-22 00:57:41.777,2017-11-21 00:00:00.000,24344,2840616350
2545,9331001,47432655309,231896886886,15 Sec,966171313,0,46360000,Computers,3092,2017-12-22 00:57:41.810,2017-11-21 00:00:00.000,718,2840616350
2546,9331003,47432656269,231896886883,15 Sec,966171316,0,6510000,Tablets with full browsers,485,2017-12-22 00:57:41.840,2017-11-21 00:00:00.000,126,2840616350
2547,9331005,47432655589,231896886880,15 Sec,966171313,4,354030000,Computers,11885,2017-12-22 00:57:41.857,2017-11-21 00:00:00.000,4761,2840616350
2548,9331006,47432655509,231896886874,15 Sec,966171313,0,81510000,Other,2637,2017-12-22 00:57:41.887,2017-11-21 00:00:00.000,1150,2840616350
2549,9331008,47432656269,231896886883,15 Sec,966171316,1,31790000,Mobile devices with full browsers,1834,2017-12-22 00:57:41.920,2017-11-21 00:00:00.000,616,2840616350
2550,9331010,47432655309,231896886886,15 Sec,966171313,0,240000,Other,15,2017-12-22 00:57:41.950,2017-11-21 00:00:00.000,4,2840616350
2551,9331011,47432655589,231896886880,15 Sec,966171313,0,2650000,Other,89,2017-12-22 00:57:41.963,2017-11-21 00:00:00.000,34,2840616350
2552,9331013,47432655829,231896886901,15 Sec,966171316,199,649180000,Tablets with full browsers,42123,2017-12-22 00:57:41.433,2017-11-21 00:00:00.000,11181,2840616350
2553,9331014,47432655829,231896886901,15 Sec,966171316,303,2077970000,Mobile devices with full browsers,125317,2017-12-22 00:57:41.497,2017-11-21 00:00:00.000,35044,2840616350
2554,9331015,47432656029,231896886919,15 Sec,966171316,0,730000,Mobile devices with full browsers,54,2017-12-22 00:57:41.670,2017-11-21 00:00:00.000,15,2840616350
2555,9331017,47432655349,231896886916,15 Sec,966171313,0,64220000,Computers,2408,2017-12-22 00:57:41.620,2017-11-21 00:00:00.000,722,2840616350
2556,9331018,47432656029,231896886919,15 Sec,966171316,0,50000,Tablets with full browsers,7,2017-12-22 00:57:41.700,2017-11-21 00:00:00.000,1,2840616350
2557,9331019,47432656229,231896886913,15 Sec,966171316,0,410000,Tablets with full browsers,40,2017-12-22 00:57:41.730,2017-11-21 00:00:00.000,8,2840616350
2558,9331021,47432655549,231896886910,15 Sec,966171313,0,780000,Other,25,2017-12-22 00:57:41.760,2017-11-21 00:00:00.000,10,2840616350
2559,9331023,47432655109,231896886892,15 Sec,966171313,1,207160000,Computers,8746,2017-12-22 00:57:41.403,2017-11-21 00:00:00.000,3122,2840616350
2560,9331024,47432655349,231896886916,15 Sec,966171313,0,3440000,Other,94,2017-12-22 00:57:41.463,2017-11-21 00:00:00.000,39,2840616350
2561,9331025,47432655549,231896886910,15 Sec,966171313,1,30090000,Computers,1470,2017-12-22 00:57:41.510,2017-11-21 00:00:00.000,352,2840616350
2562,9331027,47432655989,231896886889,15 Sec,966171316,8,55690000,Mobile devices with full browsers,3544,2017-12-22 00:57:41.543,2017-11-21 00:00:00.000,1096,2840616350
2563,9331029,47432655989,231896886889,15 Sec,966171316,0,15710000,Tablets with full browsers,1121,2017-12-22 00:57:41.573,2017-11-21 00:00:00.000,312,2840616350
2564,9331030,47432656229,231896886913,15 Sec,966171316,0,1460000,Mobile devices with full browsers,141,2017-12-22 00:57:41.607,2017-11-21 00:00:00.000,29,2840616350
2565,9331032,47432655109,231896886892,15 Sec,966171313,0,40940000,Other,1401,2017-12-22 00:57:41.653,2017-11-21 00:00:00.000,625,2840616350
2566,4833555,47432655349,231896886916,15 Sec,966171313,1,59010000,Computers,2349,2017-12-22 00:57:48.043,2017-11-22 00:00:00.000,666,2840616350
2567,4833556,47432656229,231896886913,15 Sec,966171316,1,1170000,Mobile devices with full browsers,86,2017-12-22 00:57:48.090,2017-11-22 00:00:00.000,24,2840616350
2568,4833557,47432655829,231896886901,15 Sec,966171316,358,2200000000,Mobile devices with full browsers,129903,2017-12-22 00:57:48.073,2017-11-22 00:00:00.000,37295,2840616350
2569,4833558,47432655109,231896886892,15 Sec,966171313,3,210010000,Computers,8943,2017-12-22 00:57:48.120,2017-11-22 00:00:00.000,3181,2840616350
2570,4833559,47432655989,231896886889,15 Sec,966171316,0,18570000,Tablets with full browsers,1197,2017-12-22 00:57:48.153,2017-11-22 00:00:00.000,372,2840616350
2571,4833560,47432655549,231896886910,15 Sec,966171313,0,600000,Other,20,2017-12-22 00:57:48.183,2017-11-22 00:00:00.000,7,2840616350
2572,4833561,47432655549,231896886910,15 Sec,966171313,0,30990000,Computers,1405,2017-12-22 00:57:47.963,2017-11-22 00:00:00.000,355,2840616350
2573,4833562,47432656029,231896886919,15 Sec,966171316,0,940000,Mobile devices with full browsers,61,2017-12-22 00:57:48.213,2017-11-22 00:00:00.000,20,2840616350
2574,4833563,47432655829,231896886901,15 Sec,966171316,208,693540000,Tablets with full browsers,43837,2017-12-22 00:57:47.823,2017-11-22 00:00:00.000,11923,2840616350
2575,4833564,47432655109,231896886892,15 Sec,966171313,2,46700000,Other,1582,2017-12-22 00:57:47.870,2017-11-22 00:00:00.000,724,2840616350
2576,4833565,47432655989,231896886889,15 Sec,966171316,3,63550000,Mobile devices with full browsers,3708,2017-12-22 00:57:47.920,2017-11-22 00:00:00.000,1261,2840616350
2577,4833566,47432655349,231896886916,15 Sec,966171313,0,3890000,Other,97,2017-12-22 00:57:47.950,2017-11-22 00:00:00.000,45,2840616350
2578,4833567,47432656229,231896886913,15 Sec,966171316,0,330000,Tablets with full browsers,19,2017-12-22 00:57:47.997,2017-11-22 00:00:00.000,6,2840616350
2579,4833568,47432656029,231896886919,15 Sec,966171316,0,0,Tablets with full browsers,4,2017-12-22 00:57:48.010,2017-11-22 00:00:00.000,0,2840616350
2580,4833569,47432656069,231896886877,15 Sec,966171316,20,76980000,Mobile devices with full browsers,6523,2017-12-22 00:57:48.293,2017-11-22 00:00:00.000,1520,2840616350
2581,4833570,47432655789,231896886895,15 Sec,966171316,14,160640000,Mobile devices with full browsers,11179,2017-12-22 00:57:48.310,2017-11-22 00:00:00.000,3182,2840616350
